category,question_title,question_content,question_date,question_url
Giải phẫu bệnh,Heavy metal test,Do you have heavy metal test? From urine or from hair? I want to know if i have heavy metal in my body.,06/11/2019,https://medlatec.vn/hoi-dap/heavy-metal-test-c28-q41551#traloi
Giải phẫu bệnh,Vết thương khâu,E bị đứt tay khâu 5 mũi. Khi rút chỉ có chỗ bị hở do khâu thưa. Thế có sao k ạ. Rút chỉ dk 1 tuần e thấy chỗ hở vẫn chưa liền da,03/10/2019,https://medlatec.vn/hoi-dap/vet-thuong-khau-c28-q39482#traloi
Giải phẫu bệnh,viêm loét dạ dày,Em bị loét dạ dày nhưq đã phẫu thuật cắt bỏ chỗ bị loét.. cho em hỏi bệnh có tái lại khôq ạ? Và biễu hiện tái lái của bệnh..,02/04/2019,https://medlatec.vn/hoi-dap/viem-loet-da-day-c28-q32520#traloi
Giải phẫu bệnh,đọc kết quả,Chào bác sĩ! Bác sĩ giải đáp giúp kết quả của bé giúp e ạ,25/02/2019,https://medlatec.vn/hoi-dap/doc-ket-qua-c28-q31833#traloi
Giải phẫu bệnh,giải đáp,"Hôm nay tôi làm xét nghiệm máu của melatec, tôi đã nhận được kết quả nhưng không thấy ghi chẩn đoán nên tôi không biết mình bị làm sao? Bác sĩ đọc giúp tôi mã kết quả 11121066320! Tôi xin chân thành cảm ơn!!!",22/12/2018,https://medlatec.vn/hoi-dap/giai-dap-c28-q31024#traloi
Giải phẫu bệnh,Tư vấn về kết quả sinh thiết polyp trực tràng,"Tôi bị polyp đại tràng, trực tràng kết quả sinh thiết như sau: Đại tràng: Bác sĩ kết luận là Adenome tubuleux, loạn sản vừa. Trực tràng: Bác sĩ kết luận là: U tuyến ống, loạn sản nặng. Xin bác sĩ tư vấn giúp tôi thời gian tới phải làm thế nào, phải điều trị như thế nào ? Xin cảm ơn bác sĩ !",22/08/2018,https://medlatec.vn/hoi-dap/tu-van-ve-ket-qua-sinh-thiet-polyp-truc-trang-c28-q29457#traloi
Giải phẫu bệnh,Sinh thiết tế bào,Chào BS tối qua ngủ dậy tôi có cảm giác đau vùng vai gáy kèm nhức đầu. Chiều cùng ngày tôi sờ thì có thấy nổi 1 hạch sau gáy trái. Hiện ko bị viêm nhiễm gì. Hạch ấn thấy đau và vùng sau gáy trái vẫn đau. Hỏi giờ muốn sinh thiết hay xét nghiệm tế bào hạch này ạ. Thời gian nhanh ko. Và ở bắc ninh có địa điểm nào ko,13/02/2018,https://medlatec.vn/hoi-dap/sinh-thiet-te-bao-c28-q27723#traloi
Giải phẫu bệnh,Xét nghiệm tổng quát,"Chào trung tâm, hiện tại tôi 30 tuổi, sức khỏe bình thường, tôi muốn xét nghiệm - khám để phát hiện bệnh, hoặc mầm bệnh ung thư toàn cơ thể, để phát hiện bệnh tôi cần làm những xét nghiệm, thủ thuật gì ? Tại TPHCM trung tâm có thể làm được không ? Chi phí trọn gói là bao nhiêu ? Xin cả ơn",17/05/2016,https://medlatec.vn/hoi-dap/xet-nghiem-tong-quat-c28-q19051#traloi
Giải phẫu bệnh,Cắt chỉ,"Thưa bác sĩ, e mới phẫu thuật hạch cổ được 7 ngày, vết thương của e khô tốt k đau, nhưng sau khi cắt chỉ thì vết thương e đau nhiều, hơi sưng nhẹ. Vậy BS cho e hỏi như vậy có bình thường không ạ
Cám ơn BS",16/09/2020,https://medlatec.vn/hoi-dap/cat-chi-c28-q56598#traloi
Giải phẫu bệnh,Tiền ung thư cin 3,"Thưa bsi e e bị tiền ung thư ctc mức độ Cin 3. E vừa khoét chóp đc hơn 3 tuần. Kết qả of khoét chóp là cin 3.. ngoài vùng phẫu thuật cách bờ còn ngoài 1mm, trong 5mm, sâu 3mm. Bsi cho e hỏi bệh of e bây jo nv khoét chóp k hết pai lm ntn bây jo. Bv họ bảo e theo doi. 1 thời gian, mà e sợ bệh chuyển biến sang ung thư nên rất lo.",28/07/2020,https://medlatec.vn/hoi-dap/tien-ung-thu-cin-3-c28-q54508#traloi
Giải phẫu bệnh,Hẹp sau mổ trĩ,Bác sĩ cho e hỏi e phẫu thuật cắt trĩ longo được hơn 2 tháng và phát hiện bị hẹp bên trong khoảng 1 tháng nay. E thường sử dụng bơm ống nhỏ để đi được nhưng cũng khó đi. Phải rặn rất nhiều. Ngồi đi khoảng hơn 1 tiếng mới đi được. Có lần phải uống thuốc xổ phân. Cho e hỏi e phải làm sao giờ ạ?,08/07/2020,https://medlatec.vn/hoi-dap/hep-sau-mo-tri-c28-q53662#traloi
Giải phẫu bệnh,Heavy metal test,Do you have heavy metal test? From urine or from hair? I want to know if i have heavy metal in my body.,06/11/2019,https://medlatec.vn/hoi-dap/heavy-metal-test-c28-q41551#traloi
Giải phẫu bệnh,Vết thương khâu,E bị đứt tay khâu 5 mũi. Khi rút chỉ có chỗ bị hở do khâu thưa. Thế có sao k ạ. Rút chỉ dk 1 tuần e thấy chỗ hở vẫn chưa liền da,03/10/2019,https://medlatec.vn/hoi-dap/vet-thuong-khau-c28-q39482#traloi
Giải phẫu bệnh,viêm loét dạ dày,Em bị loét dạ dày nhưq đã phẫu thuật cắt bỏ chỗ bị loét.. cho em hỏi bệnh có tái lại khôq ạ? Và biễu hiện tái lái của bệnh..,02/04/2019,https://medlatec.vn/hoi-dap/viem-loet-da-day-c28-q32520#traloi
Giải phẫu bệnh,đọc kết quả,Chào bác sĩ! Bác sĩ giải đáp giúp kết quả của bé giúp e ạ,25/02/2019,https://medlatec.vn/hoi-dap/doc-ket-qua-c28-q31833#traloi
Giải phẫu bệnh,giải đáp,"Hôm nay tôi làm xét nghiệm máu của melatec, tôi đã nhận được kết quả nhưng không thấy ghi chẩn đoán nên tôi không biết mình bị làm sao? Bác sĩ đọc giúp tôi mã kết quả 11121066320! Tôi xin chân thành cảm ơn!!!",22/12/2018,https://medlatec.vn/hoi-dap/giai-dap-c28-q31024#traloi
Giải phẫu bệnh,Tư vấn về kết quả sinh thiết polyp trực tràng,"Tôi bị polyp đại tràng, trực tràng kết quả sinh thiết như sau: Đại tràng: Bác sĩ kết luận là Adenome tubuleux, loạn sản vừa. Trực tràng: Bác sĩ kết luận là: U tuyến ống, loạn sản nặng. Xin bác sĩ tư vấn giúp tôi thời gian tới phải làm thế nào, phải điều trị như thế nào ? Xin cảm ơn bác sĩ !",22/08/2018,https://medlatec.vn/hoi-dap/tu-van-ve-ket-qua-sinh-thiet-polyp-truc-trang-c28-q29457#traloi
Giải phẫu bệnh,Sinh thiết tế bào,Chào BS tối qua ngủ dậy tôi có cảm giác đau vùng vai gáy kèm nhức đầu. Chiều cùng ngày tôi sờ thì có thấy nổi 1 hạch sau gáy trái. Hiện ko bị viêm nhiễm gì. Hạch ấn thấy đau và vùng sau gáy trái vẫn đau. Hỏi giờ muốn sinh thiết hay xét nghiệm tế bào hạch này ạ. Thời gian nhanh ko. Và ở bắc ninh có địa điểm nào ko,13/02/2018,https://medlatec.vn/hoi-dap/sinh-thiet-te-bao-c28-q27723#traloi
Giải phẫu bệnh,Xét nghiệm tổng quát,"Chào trung tâm, hiện tại tôi 30 tuổi, sức khỏe bình thường, tôi muốn xét nghiệm - khám để phát hiện bệnh, hoặc mầm bệnh ung thư toàn cơ thể, để phát hiện bệnh tôi cần làm những xét nghiệm, thủ thuật gì ? Tại TPHCM trung tâm có thể làm được không ? Chi phí trọn gói là bao nhiêu ? Xin cả ơn",17/05/2016,https://medlatec.vn/hoi-dap/xet-nghiem-tong-quat-c28-q19051#traloi
Giải phẫu bệnh,Cắt chỉ,"Thưa bác sĩ, e mới phẫu thuật hạch cổ được 7 ngày, vết thương của e khô tốt k đau, nhưng sau khi cắt chỉ thì vết thương e đau nhiều, hơi sưng nhẹ. Vậy BS cho e hỏi như vậy có bình thường không ạ
Cám ơn BS",16/09/2020,https://medlatec.vn/hoi-dap/cat-chi-c28-q56598#traloi
Giải phẫu bệnh,Tiền ung thư cin 3,"Thưa bsi e e bị tiền ung thư ctc mức độ Cin 3. E vừa khoét chóp đc hơn 3 tuần. Kết qả of khoét chóp là cin 3.. ngoài vùng phẫu thuật cách bờ còn ngoài 1mm, trong 5mm, sâu 3mm. Bsi cho e hỏi bệh of e bây jo nv khoét chóp k hết pai lm ntn bây jo. Bv họ bảo e theo doi. 1 thời gian, mà e sợ bệh chuyển biến sang ung thư nên rất lo.",28/07/2020,https://medlatec.vn/hoi-dap/tien-ung-thu-cin-3-c28-q54508#traloi
Giải phẫu bệnh,Hẹp sau mổ trĩ,Bác sĩ cho e hỏi e phẫu thuật cắt trĩ longo được hơn 2 tháng và phát hiện bị hẹp bên trong khoảng 1 tháng nay. E thường sử dụng bơm ống nhỏ để đi được nhưng cũng khó đi. Phải rặn rất nhiều. Ngồi đi khoảng hơn 1 tiếng mới đi được. Có lần phải uống thuốc xổ phân. Cho e hỏi e phải làm sao giờ ạ?,08/07/2020,https://medlatec.vn/hoi-dap/hep-sau-mo-tri-c28-q53662#traloi
Giải phẫu bệnh,Heavy metal test,Do you have heavy metal test? From urine or from hair? I want to know if i have heavy metal in my body.,06/11/2019,https://medlatec.vn/hoi-dap/heavy-metal-test-c28-q41551#traloi
Giải phẫu bệnh,Vết thương khâu,E bị đứt tay khâu 5 mũi. Khi rút chỉ có chỗ bị hở do khâu thưa. Thế có sao k ạ. Rút chỉ dk 1 tuần e thấy chỗ hở vẫn chưa liền da,03/10/2019,https://medlatec.vn/hoi-dap/vet-thuong-khau-c28-q39482#traloi
Giải phẫu bệnh,viêm loét dạ dày,Em bị loét dạ dày nhưq đã phẫu thuật cắt bỏ chỗ bị loét.. cho em hỏi bệnh có tái lại khôq ạ? Và biễu hiện tái lái của bệnh..,02/04/2019,https://medlatec.vn/hoi-dap/viem-loet-da-day-c28-q32520#traloi
Giải phẫu bệnh,đọc kết quả,Chào bác sĩ! Bác sĩ giải đáp giúp kết quả của bé giúp e ạ,25/02/2019,https://medlatec.vn/hoi-dap/doc-ket-qua-c28-q31833#traloi
Giải phẫu bệnh,giải đáp,"Hôm nay tôi làm xét nghiệm máu của melatec, tôi đã nhận được kết quả nhưng không thấy ghi chẩn đoán nên tôi không biết mình bị làm sao? Bác sĩ đọc giúp tôi mã kết quả 11121066320! Tôi xin chân thành cảm ơn!!!",22/12/2018,https://medlatec.vn/hoi-dap/giai-dap-c28-q31024#traloi
Giải phẫu bệnh,Tư vấn về kết quả sinh thiết polyp trực tràng,"Tôi bị polyp đại tràng, trực tràng kết quả sinh thiết như sau: Đại tràng: Bác sĩ kết luận là Adenome tubuleux, loạn sản vừa. Trực tràng: Bác sĩ kết luận là: U tuyến ống, loạn sản nặng. Xin bác sĩ tư vấn giúp tôi thời gian tới phải làm thế nào, phải điều trị như thế nào ? Xin cảm ơn bác sĩ !",22/08/2018,https://medlatec.vn/hoi-dap/tu-van-ve-ket-qua-sinh-thiet-polyp-truc-trang-c28-q29457#traloi
Giải phẫu bệnh,Sinh thiết tế bào,Chào BS tối qua ngủ dậy tôi có cảm giác đau vùng vai gáy kèm nhức đầu. Chiều cùng ngày tôi sờ thì có thấy nổi 1 hạch sau gáy trái. Hiện ko bị viêm nhiễm gì. Hạch ấn thấy đau và vùng sau gáy trái vẫn đau. Hỏi giờ muốn sinh thiết hay xét nghiệm tế bào hạch này ạ. Thời gian nhanh ko. Và ở bắc ninh có địa điểm nào ko,13/02/2018,https://medlatec.vn/hoi-dap/sinh-thiet-te-bao-c28-q27723#traloi
Giải phẫu bệnh,Xét nghiệm tổng quát,"Chào trung tâm, hiện tại tôi 30 tuổi, sức khỏe bình thường, tôi muốn xét nghiệm - khám để phát hiện bệnh, hoặc mầm bệnh ung thư toàn cơ thể, để phát hiện bệnh tôi cần làm những xét nghiệm, thủ thuật gì ? Tại TPHCM trung tâm có thể làm được không ? Chi phí trọn gói là bao nhiêu ? Xin cả ơn",17/05/2016,https://medlatec.vn/hoi-dap/xet-nghiem-tong-quat-c28-q19051#traloi
Cơ xương khớp,Chân sau cắt chỉ,Em mới cắt chỉ chân em bao lâu em đi được v ạ,16/09/2020,https://medlatec.vn/hoi-dap/chan-sau-cat-chi-c9-q56607#traloi
Cơ xương khớp,Liệu cháu có đang bị gout ?,"Cho cháu hỏi về tình trạng chân của cháu, ngón cái chân có dấu hiệu sưng to ra nhưng không nhức, màu hơi đỏ, chạm vào không thấy đau, khi ấn mạnh vào mới đau. Nhưng cháu xem trên mạng thấy chỗ ngón cái chân như thế là bị gout, bác sĩ có thể giải đáp giúp cháu được không ạ ?",16/09/2020,https://medlatec.vn/hoi-dap/lieu-chau-co-dang-bi-gout--c9-q56604#traloi
Cơ xương khớp,Đặt câu hỏi để bs tư vấn,"Em mới mổ nối gân gấp hai ngón giữa ở tay phải,sau hai tuần thì em kh cảm thấy đau với nhức.Bác sĩ cho em hỏi nếu gân đứt nữa thì tay có cảm giác gì và dấu hiệu nhận biết là đứt gân nữa ạ ?",16/09/2020,https://medlatec.vn/hoi-dap/dat-cau-hoi-de-bs-tu-van-c9-q56599#traloi
Cơ xương khớp,Gẫy mâm chày và đeo nẹp,"Thưa bác sỹ, em mới phẫu thuật chân gẫy mâm chày được 3 tuần,từ tuần thứ 2 cắt chỉ xong khi ở nhà và khi đi ngủ em không dùng nẹp nữa,vậy cho em hỏi như vậy có sao không ạ? Nhất là khi đi ngủ,vì em vẫn gác chân trên gối,thi thoảng nằm nghiêng để co chân lại chút cho đỡ mỏi. Nẹp em sử dụng chỉ khi em đi đâu đó ra ngoài đường thôi ạ. Em cảm ơn",15/09/2020,https://medlatec.vn/hoi-dap/gay-mam-chay-va-deo-nep-c9-q56579#traloi
Cơ xương khớp,Hỏi ý kiến bác sĩ,"Mới sinh con được 3 tháng xong, hiện tại e không dùng thuốc gì cả.
E đang cho con bú
Cho em hỏi em uống collagen có ảnh hưởng gì không ạ?",15/09/2020,https://medlatec.vn/hoi-dap/hoi-y-kien-bac-si-c9-q56572#traloi
Cơ xương khớp,Chào bác sĩ,Chào bác sĩ em bị mất nửa già móng tay giữa các bác sĩ lấy thịt ở tay đắp vào ngón tay giữa và tạo hình thành móng tay. Em xin hỏi bác sĩ móng tay có mọc được ra đều không ạ,15/09/2020,https://medlatec.vn/hoi-dap/chao-bac-si-c9-q56570#traloi
Cơ xương khớp,Bac si tu van cho em,"Em bị nhẹ do dùng kem đánh răng trị mụn thâm
Bây giờ chỗ đó vẫn thâm mà rát nữa
Em dùng aspirin lên chỗ đó dc kh ạ 
Xin bác sĩ tư vấn cho em",14/09/2020,https://medlatec.vn/hoi-dap/bac-si-tu-van-cho-em-c9-q56558#traloi
Cơ xương khớp,Bệnh,Vùng đùi em khoảng 1 bàn tay lúc em thấy ngứa ở đấy gãi không có cảm giác . Như ở vùng đấy bị mất cảm giác . Cho dù em có véo hay bấm thì cũng chỉ đau có chút rồi cũng không còn cảm giác gì hết . Em hỏi bác sĩ bệnh này là gì ạ . Và có cách chữa tại nhà không,14/09/2020,https://medlatec.vn/hoi-dap/benh-c9-q56557#traloi
Cơ xương khớp,Mặt bên to bên nhỏ không cân đối,"Thưa bác sĩ mặt của cháu bên trái to hơn hẳn bên phải cằm thì lệch sang bên phải trông rất xấu. Cháu nghe nhiều người nói là do nhai một bên, nằm nghiêng, chống cằm một bên. Khổ là cháu bị cả 3 tật xấu này. Cho cháu hỏi nằm nghiêng sang bên nào bên đó to ra hay sao ạ, còn chống cằm bên trái nhiều nên bị lệch sang bên phải phải k ạ ? Liệu làm ngược lại có đỡ hơn. Cháu k muốn phẫu thuật thẩm mỹ vì sợ tốn kém nhưng con gái mặt lệch thì xấu lắm :( mong bác sĩ tư vấn cho cháu luôn.",14/09/2020,https://medlatec.vn/hoi-dap/mat-ben-to-ben-nho-khong-can-doi-c9-q56548#traloi
Cơ xương khớp,Đứt gân ngón tay,Bs cho em hỏi là vợ e bị đứt gân ngón tay cái nhưng không biết nên để cả năm nay. Giờ chỗ đó bị tê và yếu. Vậy thì sau tận 1 năm như vậy rồi có thể mổ lại để nối gân lại được hay không ạh,14/09/2020,https://medlatec.vn/hoi-dap/dut-gan-ngon-tay-c9-q56532#traloi
Cơ xương khớp,17 tuổi nhưng chiều cao vẫn chưa phát triển,"Thưa bác sĩ, em năm nay 17 tuổi rồi nhưng mới chỉ cao được 1m61, thông thường các bạn đồng trang lứa sẽ cao lên trông thấy trong những năm cấp 3 ( bước vào giai đoạn cuối của tuổi dậy thì ). Em muốn nhờ bác sĩ tư vấn là tại sao em lại không thể cao lên mặc dù luyện tập thể thao, ăn uống đủ chất, sử dụng cả thực phẩm chức năng (GH creation EX), đi ngủ đúng giờ ( 10h tối) mà vẫn không cao được ạ ? Có khi nào em bị bệnh hay thiếu hormone tăng trưởng không thưa bác sĩ ? Em cảm ơn ạ !",13/09/2020,https://medlatec.vn/hoi-dap/17-tuoi-nhung-chieu-cao-van-chua-phat-trien-c9-q56521#traloi
Cơ xương khớp,Nước dãi của chó,"Xin chào bác sỹ. Ngày 09/08/2020 cháu có ra sân chơi thì con cún nhà cháu nuôi chạy ra liếm chân. Con cún này đã được tiêm phòng cách đây 2 tháng. Cháu thấy vậy nên đã đi rửa chân với nước sạch. Chân cháu không có vết xước nào cả. Sau đó cháu đi tắm, trong lúc tắm cháu có dùng tay để kỳ chân, và có động vào chỗ mà cún liếm. Do nước trên tóc chảy vào mắt nên cháu có dùng tay quệt qua. Mấy ngày đó cháu có theo dõi thì cún vẫn ăn uống bình thường. Đến giờ con chó vẫn sống ạ. Nhưng mấy ngày nau cháu thấy buồn nôn, hay giật mình, thỉnh thoảng ớn lạnh. Vậy liệu cháu có bị bệnh gì không ạ?  Hồi tháng 7 năm ngoái cháu có tiêm 3 mũi mắc xin phòng dại ở trung tâm VNVC do bị mèo nhà cắn. Từ đó cơ thể rất hay đau xương, thỉnh thoảng vặn xương khớp nghe thấy tiếng rắc rắc.",13/09/2020,https://medlatec.vn/hoi-dap/nuoc-dai-cua-cho--c9-q56513#traloi
Cơ xương khớp,Bi co giật vai và bắp chan,Bs cho e hỏi cái vai e khoản 10 phút bị giật . Và bắp chân . Bs cho e bit là e bi bệnh và triệu chứng gì ạ . E cảm on,12/09/2020,https://medlatec.vn/hoi-dap/bi-co-giat-vai-va-bap-chan-c9-q56480#traloi
